sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r07-o16-c-536870912,7,c,536870912,1,134217728,13172371387,10873113,10873113,28912265482,536871193,28912265470,13172403525,13172403525,1
r07-o17-rust-36864,7,rust,36864,21702,200005632,571403535,8675,8675,1254186900,1200034075,1254186890,571430803,571430803,1
r07-o18-cpp-536870912,7,cpp,536870912,1,134217728,13175447353,10873113,10873113,28919017018,536871195,28919017028,13175479443,13175479443,1
r07-o19-c-8388608,7,c,8388608,8,16777216,754863113,688651,688651,1656671351,67109173,1656671368,754895445,754895445,1
r07-o20-c-6291456,7,c,6291456,13,20447232,684663148,161020,161020,1502783765,81789209,1502783744,684696017,684696017,1
r07-o21-rust-32768,7,rust,32768,36622,300007424,732475342,6888,6888,1607726100,1800044827,1607726120,732502923,732502923,1
r07-o22-go-32768,7,go,32768,36622,300007424,685749525,6888,6888,1501318656,1800104070,1501319732,685086034,685086034,true
r07-o23-rust-6291456,7,rust,6291456,13,20447232,684874210,161020,161020,1503247493,122683675,1503247504,684910062,684910062,1
r07-o24-go-36864,7,go,36864,21702,200005632,541311898,8675,8675,1184413057,1200082019,1184413670,540646614,540646614,true
r07-o25-go-262144,7,go,262144,1221,80019456,540042788,63890,63890,1182134451,480164943,1182134580,539491930,539491930,true
r07-o26-c-32768,7,c,32768,36622,300007424,683570635,6888,6888,1500384334,1200029977,1500384358,683597153,683597153,1
r07-o27-cpp-6291456,7,cpp,6291456,13,20447232,759954447,161020,161020,1668041975,81789211,1668042002,759987055,759987055,1
r07-o28-rust-262144,7,rust,262144,1221,80019456,500223323,63890,63890,1097952314,480117019,1097952328,500250646,500250646,1
r08-o01-go-8388608,8,go,8388608,8,16777216,728072936,688651,688651,1592637356,100725126,1592637574,727026805,727026805,true
r08-o02-cpp-536870912,8,cpp,536870912,1,134217728,13163519818,10873113,10873113,28892837201,536871195,28892837204,13163553332,13163553332,1
r08-o03-cpp-8388608,8,cpp,8388608,8,16777216,735656694,688651,688651,1614710190,67109147,1614710174,735689705,735689705,1
r08-o04-c-262144,8,c,262144,1221,80019456,411052359,63890,63890,902229446,320078105,902229460,411079391,411079391,1
r08-o05-cpp-1048576,8,cpp,1048576,153,40108032,654400616,220523,220523,1436358603,160432411,1436358616,654427321,654427321,1
r08-o06-cpp-6291456,8,cpp,6291456,13,20447232,1389780295,161020,161020,3045981692,81789239,3045981642,1387984500,1387984500,1
r08-o07-rust-1048576,8,rust,1048576,153,40108032,692968725,220523,220523,1521013849,240648475,1521013846,693000997,693000997,1
r08-o08-rust-262144,8,rust,262144,1221,80019456,555523865,63890,63890,1219332272,480117019,1219332290,555552069,555552069,1
r08-o09-c-32768,8,c,32768,36622,300007424,697408892,6888,6888,1530758115,1200029977,1530758130,697436911,697436911,1
r08-o10-rust-6291456,8,rust,6291456,13,20447232,950670558,161020,161020,2086648574,122683675,2086648586,950705320,950705320,1
r08-o11-cpp-36864,8,cpp,36864,21702,200005632,539762786,8675,8675,1184738387,800022811,1184738390,539789866,539789866,1
r08-o12-go-32768,8,go,32768,36622,300007424,700393138,6888,6888,1530876853,1800105952,1530877568,699174746,699174746,true
r08-o13-c-536870912,8,c,536870912,1,134217728,13116221671,10873113,10873113,28789021427,536871193,28789021426,13116254806,13116254806,1
r08-o14-rust-536870912,8,rust,536870912,1,134217728,13140980346,10873113,10873113,28843364466,805306651,28843364462,13141015506,13141015506,1
r08-o15-c-1048576,8,c,1048576,153,40108032,654614610,220523,220523,1436817494,160432410,1436817536,654644776,654644776,1
r08-o16-rust-36864,8,rust,36864,21702,200005632,550479472,8675,8675,1208215841,1200034077,1208215866,550506476,550506476,1
r08-o17-go-1048576,8,go,1048576,153,40108032,655419861,220523,220523,1435497763,240706214,1435497822,654928661,654928661,true
r08-o18-cpp-32768,8,cpp,32768,36622,300007424,684565451,6888,6888,1502568008,1200029979,1502568012,684591525,684591525,1
r08-o19-cpp-262144,8,cpp,262144,1221,80019456,538322908,63890,63890,1181577814,320078107,1181577804,538349024,538349024,1
