schema_version,sample_id,build_id,perf_profile,event,value,time_enabled,time_running
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l1_miss-262144,index-cycle-gcc13-raw,l1_miss,cycles,548963459,250128137,250128137
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l1_miss-262144,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,33625436,250125955,250125955
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l2_miss-1048576,index-cycle-gcc13-raw,l2_miss,cycles,553950671,252401267,252401267
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l2_miss-1048576,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,11808774,252399384,252399384
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-dtlb_walk-32768,index-cycle-gcc13-raw,dtlb_walk,cycles,548748063,250029264,250029264
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-dtlb_walk-32768,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,0,250026178,250026178
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l2_miss-8388608,index-cycle-gcc13-raw,l2_miss,cycles,735185076,334976298,334976298
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l2_miss-8388608,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,6120729,334974305,334974305
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l1_miss-6291456,index-cycle-gcc13-raw,l1_miss,cycles,592176110,269821419,269821419
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l1_miss-6291456,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,7832962,269821747,269821747
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l1_miss-8388608,index-cycle-gcc13-raw,l1_miss,cycles,624188390,284406413,284406413
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-l1_miss-8388608,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,6274406,284405700,284405700
1,index-cycle-gcc13-raw-r3-dependent_index_cycle-scalar-warm-dtlb_walk-36864,index-cycle-gcc13-raw,dtlb_walk,cycles,548758812,250034174,250034174
