sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r07-o14-go-6291456,7,go,6291456,214,336592896,2305035086,196891892,196891892,5032091386,2692942453,5032092032,2301033874,2301033874,true
r07-o15-c-36864,7,c,36864,36409,335545344,287936256,3368420452,3368420452,631999575,1677909039,631999610,287961928,287961928,1
r07-o16-c-536870912,7,c,536870912,3,402653184,10896663524,1543198232,1543198232,23917275708,2013266209,23917275712,10896697470,10896697470,1
r07-o17-rust-36864,7,rust,36864,36409,335545344,288977006,3368420452,3368420452,634284010,2349108969,634284024,289003252,289003252,1
r07-o18-cpp-536870912,7,cpp,536870912,3,402653184,10768912787,1543198232,1543198232,23636873108,2013266219,23636873128,10768945848,10768945848,1
r07-o19-c-8388608,7,c,8388608,160,335544320,3126776904,2634976128,2634976128,6859835910,1677722712,6859835928,3125736998,3125736998,1
r07-o20-c-6291456,7,c,6291456,214,336592896,2505894232,196891892,196891892,5500234231,1682965824,5500234234,2505927425,2505927425,1
r07-o21-rust-32768,7,rust,32768,40960,335544320,282623621,3633848320,3633848320,620339244,2349138209,620339258,282650819,282650819,1
r07-o22-go-32768,7,go,32768,40960,335544320,332199078,3633848320,3633848320,726447422,2684674073,726448162,331737423,331737423,true
r07-o23-rust-6291456,7,rust,6291456,214,336592896,2453064626,196891892,196891892,5384278360,2356152273,5384278372,2453100008,2453100008,1
r07-o24-go-36864,7,go,36864,36409,335545344,328260001,3368420452,3368420452,717578281,2684648561,717578840,327738661,327738661,true
r07-o25-go-262144,7,go,262144,5120,335544320,671729186,1812397056,1812397056,1469857880,2684451240,1469858610,670903809,670903809,true
r07-o26-c-32768,7,c,32768,40960,335544320,281477480,3633848320,3633848320,617823692,1677926674,617823690,281503799,281503799,1
r07-o27-cpp-6291456,7,cpp,6291456,214,336592896,2402430608,196891892,196891892,5273139920,1682965834,5273139938,2402463657,2402463657,1
r07-o28-rust-262144,7,rust,262144,5120,335544320,554108969,1812397056,1812397056,1216226976,2348851489,1216226968,554136890,554136890,1
r08-o01-go-8388608,8,go,8388608,160,335544320,2780833672,2634976128,2634976128,6067675037,2684594551,6067675878,2776394446,2776394446,true
