sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r05-o09-rust-32768,5,rust,32768,195313,100000256,297288135,221271359518073939,221271359518073939,652526149,1200003358,652526160,297312899,297312899,1
r05-o10-rust-36864,5,rust,36864,173612,100000512,868159034,221395076082124221,221395076082124221,1905454860,1200006432,1905454848,868167964,868167964,1
r05-o11-cpp-262144,5,cpp,262144,9766,40001536,419532612,86445885965269521,86445885965269521,920843021,480018715,920843022,419559958,419559958,1
r05-o12-c-8388608,5,c,8388608,62,8126464,670430515,17462239205602153,17462239205602153,1471543688,97517853,1471543678,670461879,670461879,1
r05-o13-cpp-36864,5,cpp,36864,173612,100000512,875191598,221395076082124221,221395076082124221,1920976462,1200006427,1920976442,875219072,875219072,1
r05-o14-cpp-6291456,5,cpp,6291456,102,10027008,485159437,21549733755203228,21549733755203228,1064888647,120324379,1064888638,485190217,485190217,1
r05-o15-c-36864,5,c,36864,173612,100000512,852253934,221395076082124221,221395076082124221,1870630331,1200006429,1870630322,852280628,852280628,1
r05-o16-rust-262144,5,rust,262144,9766,40001536,455945896,86445885965269521,86445885965269521,1000767139,480018718,1000767130,455973354,455973354,1
r05-o17-c-6291456,5,c,6291456,102,10027008,437431535,21549733755203228,21549733755203228,960129776,120324381,960129764,437459633,437459633,1
r05-o18-rust-1048576,5,rust,1048576,1221,20004864,419225045,43272497840938563,43272497840938563,920167907,240058654,920167930,419251477,419251477,1
r05-o19-cpp-32768,5,cpp,32768,195313,100000256,340570098,221271359518073939,221271359518073939,747526778,1200003355,747526758,340595922,340595922,1
r05-o20-go-32768,5,go,32768,195313,100000256,997481304,221271359518073939,221271359518073939,2183906128,4700102222,2183907616,996591258,996591258,true
r05-o21-cpp-1048576,5,cpp,1048576,1221,20004864,417076518,43272497840938563,43272497840938563,915451823,240058651,915451812,417100974,417100974,1
r05-o22-c-262144,5,c,262144,9766,40001536,434120210,86445885965269521,86445885965269521,952861178,480018717,952861184,434144922,434144922,1
r05-o23-go-1048576,5,go,1048576,1221,20004864,531186132,43272497840938563,43272497840938563,1160986136,940275544,1160986596,530539355,530539355,true
r05-o24-rust-6291456,5,rust,6291456,102,10027008,499162213,21549733755203228,21549733755203228,1093748480,120324461,1093748392,498651673,498651673,1
r05-o25-cpp-536870912,5,cpp,536870912,1,8388608,1098776380,18012249170480756,18012249170480756,2411727001,100663579,2411727010,1098807015,1098807015,1
r05-o26-cpp-8388608,5,cpp,8388608,62,8126464,711334957,17462239205602153,17462239205602153,1561325886,97517851,1561325920,711368554,711368554,1
r05-o27-go-8388608,5,go,8388608,62,8126464,727557290,17462239205602153,17462239205602153,1590499237,382024122,1590499262,726470342,726470342,true
r05-o28-c-536870912,5,c,536870912,1,8388608,940910678,18012249170480756,18012249170480756,2065225452,100663581,2065225470,940943965,940943965,1
r06-o01-rust-6291456,6,rust,6291456,102,10027008,519099300,21549733755203228,21549733755203228,1139385459,120324382,1139385478,519132270,519132270,1
r06-o02-go-32768,6,go,32768,195313,100000256,1014270370,221271359518073939,221271359518073939,2214888821,4700100812,2214891272,1012698391,1012698391,true
r06-o03-cpp-536870912,6,cpp,536870912,1,8388608,908746832,18012249170480756,18012249170480756,1994628082,100663579,1994628108,908779246,908779246,1
r06-o04-go-536870912,6,go,536870912,1,8388608,886841895,18012249170480756,18012249170480756,1940756125,394339164,1940755982,885965206,885965206,true
r06-o05-rust-536870912,6,rust,536870912,1,8388608,901473083,18012249170480756,18012249170480756,1978663896,100663582,1978663896,901507383,901507383,1
r06-o06-rust-36864,6,rust,36864,173612,100000512,868413311,221395076082124221,221395076082124221,1906098825,1200006430,1906098832,868440269,868440269,1
r06-o07-go-36864,6,go,36864,173612,100000512,1450767370,221395076082124221,221395076082124221,3175249833,4700152421,3175253400,1449537794,1449537794,true
r06-o08-go-6291456,6,go,6291456,102,10027008,533869307,21549733755203228,21549733755203228,1168381127,471332003,1168381324,533234659,533234659,true
r06-o09-rust-32768,6,rust,32768,195313,100000256,298167240,221271359518073939,221271359518073939,654456409,1200003358,654456418,298194166,298194166,1
r06-o10-go-262144,6,go,262144,9766,40001536,868908567,86445885965269521,86445885965269521,1901905238,1880150902,1901905632,868027772,868027772,true
r06-o11-c-1048576,6,c,1048576,1221,20004864,417698996,43272497840938563,43272497840938563,916818316,240058653,916818320,417726133,417726133,1
r06-o12-cpp-36864,6,cpp,36864,173612,100000512,875213851,221395076082124221,221395076082124221,1921025274,1200006427,1921025238,875240707,875240707,1
r06-o13-c-6291456,6,c,6291456,102,10027008,503193507,21549733755203228,21549733755203228,1104472848,120324381,1104472842,503224301,503224301,1
r06-o14-c-32768,6,c,32768,195313,100000256,332005531,221271359518073939,221271359518073939,728728163,1200003357,728728176,332032178,332032178,1
r06-o15-c-262144,6,c,262144,9766,40001536,494230490,86445885965269521,86445885965269521,1084798505,480018717,1084798506,494257344,494257344,1
r06-o16-c-36864,6,c,36864,173612,100000512,852058352,221395076082124221,221395076082124221,1870119405,1200006431,1870119416,852071898,852071898,1
r06-o17-rust-1048576,6,rust,1048576,1221,20004864,419096748,43272497840938563,43272497840938563,919886493,240058654,919886506,419124838,419124838,1
r06-o18-rust-8388608,6,rust,8388608,62,8126464,472787915,17462239205602153,17462239205602153,1037735973,97517854,1037735974,472822682,472822682,1
r06-o19-c-8388608,6,c,8388608,62,8126464,478580957,17462239205602153,17462239205602153,1050449236,97517853,1050449246,478609781,478609781,1
r06-o20-cpp-6291456,6,cpp,6291456,102,10027008,495758272,21549733755203228,21549733755203228,1088152021,120324379,1088152054,495787268,495787268,1
r06-o21-cpp-8388608,6,cpp,8388608,62,8126464,584240847,17462239205602153,17462239205602153,1282363701,97517851,1282363698,584271331,584271331,1
r06-o22-cpp-1048576,6,cpp,1048576,1221,20004864,420776253,43272497840938563,43272497840938563,923572823,240058651,923572804,420804127,420804127,1
r06-o23-c-536870912,6,c,536870912,1,8388608,909879101,18012249170480756,18012249170480756,1997114396,100663581,1997114394,909913406,909913406,1
r06-o24-cpp-262144,6,cpp,262144,9766,40001536,567712613,86445885965269521,86445885965269521,1246085839,480018715,1246085852,567739944,567739944,1
r06-o25-rust-262144,6,rust,262144,9766,40001536,456288340,86445885965269521,86445885965269521,1001518745,480018718,1001518760,456316324,456316324,1
r06-o26-go-1048576,6,go,1048576,1221,20004864,532040410,43272497840938563,43272497840938563,1164362836,940276924,1164363112,531470777,531470777,true
r06-o27-go-8388608,6,go,8388608,62,8126464,596425662,17462239205602153,17462239205602153,1305301184,381996576,1305301294,595736377,595736377,true
r06-o28-cpp-32768,6,cpp,32768,195313,100000256,340096060,221271359518073939,221271359518073939,746486424,1200003355,746486422,340123193,340123193,1
r07-o01-rust-262144,7,rust,262144,9766,40001536,443482739,86445885965269521,86445885965269521,973411466,480018718,973411472,443509452,443509452,1
r07-o02-cpp-262144,7,cpp,262144,9766,40001536,593027413,86445885965269521,86445885965269521,1301649567,480018715,1301649580,593053521,593053521,1
r07-o03-rust-36864,7,rust,36864,173612,100000512,868396874,221395076082124221,221395076082124221,1906062732,1200006430,1906062730,868423921,868423921,1
r07-o04-rust-8388608,7,rust,8388608,62,8126464,489518705,17462239205602153,17462239205602153,1074457107,97517854,1074457120,489548986,489548986,1
r07-o05-go-36864,7,go,36864,173612,100000512,1448489355,221395076082124221,221395076082124221,3171810502,4700148657,3171812006,1447219508,1447219508,true
r07-o06-cpp-32768,7,cpp,32768,195313,100000256,340241086,221271359518073939,221271359518073939,746804681,1200003355,746804674,340268409,340268409,1
r07-o07-go-536870912,7,go,536870912,1,8388608,884365999,18012249170480756,18012249170480756,1934529631,394339530,1934529520,883554140,883554140,true
r07-o08-rust-32768,7,rust,32768,195313,100000256,298735362,221271359518073939,221271359518073939,655544009,1200003361,655544010,298726607,298726607,1
r07-o09-go-262144,7,go,262144,9766,40001536,693681478,86445885965269521,86445885965269521,1516718677,1880134759,1516720326,692902807,692902807,true
r07-o10-c-262144,7,c,262144,9766,40001536,402981392,86445885965269521,86445885965269521,884514179,480018717,884514202,403006951,403006951,1
r07-o11-rust-536870912,7,rust,536870912,1,8388608,909019250,18012249170480756,18012249170480756,1995226619,100663582,1995226640,909052796,909052796,1
r07-o12-go-6291456,7,go,6291456,102,10027008,544707048,21549733755203228,21549733755203228,1192007256,471335718,1192007256,544048202,544048202,true
r07-o13-c-536870912,7,c,536870912,1,8388608,905925710,18012249170480756,18012249170480756,1988436630,100663581,1988436626,905958614,905958614,1
r07-o14-c-6291456,7,c,6291456,102,10027008,437159161,21549733755203228,21549733755203228,959532403,120324381,959532398,437191409,437191409,1
r07-o15-cpp-36864,7,cpp,36864,173612,100000512,875188984,221395076082124221,221395076082124221,1920970743,1200006427,1920970722,875216524,875216524,1
r07-o16-rust-6291456,7,rust,6291456,102,10027008,483970556,21549733755203228,21549733755203228,1062279670,120324382,1062279658,484000882,484000882,1
r07-o17-c-36864,7,c,36864,173612,100000512,852212704,221395076082124221,221395076082124221,1870539772,1200006429,1870539748,852239566,852239566,1
r07-o18-cpp-536870912,7,cpp,536870912,1,8388608,902879624,18012249170480756,18012249170480756,1981750565,100663579,1981750562,902911412,902911412,1
r07-o19-cpp-8388608,7,cpp,8388608,62,8126464,434781621,17462239205602153,17462239205602153,954313761,97517851,954313756,434813708,434813708,1
r07-o20-rust-1048576,7,rust,1048576,1221,20004864,421431556,43272497840938563,43272497840938563,925010992,240058654,925010966,421459202,421459202,1
