round,sample_id,variant,implementation,value_type,footprint_bytes,passes,shuffle_key
2,r02-o038-rust-avx2-float-1048576,rust,avx2,float,1048576,2048,0260040012
2,r02-o039-rust-avx2-short-262144,rust,avx2,short,262144,8192,0265526537
2,r02-o040-rust-scalar-float-67108864,rust,scalar,float,67108864,32,0269361148
2,r02-o041-cpp_native-scalar-double-32768,cpp_native,scalar,double,32768,65536,0272921630
2,r02-o042-c-scalar-short-32768,c,scalar,short,32768,65536,0282607837
2,r02-o043-clangpp-scalar-float-262144,clangpp,scalar,float,262144,8192,0296897798
2,r02-o044-cpp-scalar-float-8388608,cpp,scalar,float,8388608,256,0301597390
2,r02-o045-cpp_unroll-u2-double-32768,cpp_unroll,u2,double,32768,65536,0310688727
2,r02-o046-rust_unroll-u2-double-262144,rust_unroll,u2,double,262144,8192,0311696894
2,r02-o047-cpp_unroll-u2-float-8388608,cpp_unroll,u2,float,8388608,256,0317473802
2,r02-o048-c-scalar-string16-1048576,c,scalar,string16,1048576,2048,0317693766
2,r02-o049-cpp_unroll-u2-float-67108864,cpp_unroll,u2,float,67108864,32,0334591350
2,r02-o050-rust-scalar-string16-262144,rust,scalar,string16,262144,8192,0340181902
2,r02-o051-rust_unroll-u1-double-8388608,rust_unroll,u1,double,8388608,256,0343210942
2,r02-o052-clangpp-scalar-int-262144,clangpp,scalar,int,262144,8192,0343846324
2,r02-o053-rust-avx2-float-8388608,rust,avx2,float,8388608,256,0349502537
2,r02-o054-cpp_native-scalar-string16-1048576,cpp_native,scalar,string16,1048576,2048,0349884382
2,r02-o055-go-scalar-double-8388608,go,scalar,double,8388608,256,0351615791
2,r02-o056-rust-scalar-double-67108864,rust,scalar,double,67108864,32,0354959660
2,r02-o057-rust_unroll-u2-float-67108864,rust_unroll,u2,float,67108864,32,0355142368
2,r02-o058-c-avx2-int-1048576,c,avx2,int,1048576,2048,0381353304
2,r02-o059-c-scalar-float-32768,c,scalar,float,32768,65536,0381480607
2,r02-o060-cpp-scalar-double-1048576,cpp,scalar,double,1048576,2048,0385905460
2,r02-o061-clangpp-scalar-short-67108864,clangpp,scalar,short,67108864,32,0386201868
2,r02-o062-cpp-scalar-string16-8388608,cpp,scalar,string16,8388608,256,0396422290
2,r02-o063-c-scalar-float-67108864,c,scalar,float,67108864,32,0401003742
2,r02-o064-clangpp-scalar-short-262144,clangpp,scalar,short,262144,8192,0402693212
2,r02-o065-c-scalar-double-262144,c,scalar,double,262144,8192,0408015915
2,r02-o066-go-scalar-double-32768,go,scalar,double,32768,65536,0422336920
2,r02-o067-go-scalar-int-67108864,go,scalar,int,67108864,32,0427777133
2,r02-o068-rust-scalar-short-8388608,rust,scalar,short,8388608,256,0441573544
2,r02-o069-rust-avx2-int-1048576,rust,avx2,int,1048576,2048,0447759276
2,r02-o070-clangpp-scalar-double-67108864,clangpp,scalar,double,67108864,32,0454721317
2,r02-o071-cpp-avx2-string16-32768,cpp,avx2,string16,32768,65536,0459067834
2,r02-o072-c-scalar-int-1048576,c,scalar,int,1048576,2048,0466734575
2,r02-o073-go-scalar-float-8388608,go,scalar,float,8388608,256,0469350842
2,r02-o074-rust-scalar-short-32768,rust,scalar,short,32768,65536,0471985876
2,r02-o075-cpp-scalar-int-8388608,cpp,scalar,int,8388608,256,0474466445
2,r02-o076-go-scalar-string16-262144,go,scalar,string16,262144,8192,0477962595
2,r02-o077-cpp-scalar-double-262144,cpp,scalar,double,262144,8192,0482347654
2,r02-o078-cpp_unroll-u1-double-262144,cpp_unroll,u1,double,262144,8192,0484382318
2,r02-o079-c-scalar-int-8388608,c,scalar,int,8388608,256,0493729148
2,r02-o080-cpp-avx2-float-262144,cpp,avx2,float,262144,8192,0501294268
2,r02-o081-rust-avx2-double-262144,rust,avx2,double,262144,8192,0508824457
2,r02-o082-go-scalar-short-67108864,go,scalar,short,67108864,32,0519452488
2,r02-o083-c-avx2-short-32768,c,avx2,short,32768,65536,0527055368
2,r02-o084-cpp_unroll-u8-double-1048576,cpp_unroll,u8,double,1048576,2048,0529072646
2,r02-o085-cpp_native-scalar-double-8388608,cpp_native,scalar,double,8388608,256,0532525129
2,r02-o086-cpp-avx2-string16-1048576,cpp,avx2,string16,1048576,2048,0532610882
2,r02-o087-rust_unroll-u8-float-1048576,rust_unroll,u8,float,1048576,2048,0548461212
2,r02-o088-go-scalar-double-262144,go,scalar,double,262144,8192,0563204349
2,r02-o089-rust-scalar-short-262144,rust,scalar,short,262144,8192,0576209373
2,r02-o090-rust_unroll-u8-float-8388608,rust_unroll,u8,float,8388608,256,0592764236
2,r02-o091-rust_unroll-u2-double-67108864,rust_unroll,u2,double,67108864,32,0593235951
2,r02-o092-c-avx2-string16-1048576,c,avx2,string16,1048576,2048,0601033082
2,r02-o093-rust-scalar-string16-8388608,rust,scalar,string16,8388608,256,0604194688
2,r02-o094-cpp-scalar-float-67108864,cpp,scalar,float,67108864,32,0615969677
2,r02-o095-rust_unroll-u2-double-8388608,rust_unroll,u2,double,8388608,256,0616839386
2,r02-o096-c-avx2-float-262144,c,avx2,float,262144,8192,0639871638
2,r02-o097-rust_unroll-u2-double-1048576,rust_unroll,u2,double,1048576,2048,0650339392
2,r02-o098-rust-scalar-int-262144,rust,scalar,int,262144,8192,0658353363
2,r02-o099-c-scalar-float-1048576,c,scalar,float,1048576,2048,0674212148
2,r02-o100-cpp-avx2-double-67108864,cpp,avx2,double,67108864,32,0674800706
2,r02-o101-cpp_native-scalar-float-1048576,cpp_native,scalar,float,1048576,2048,0675854479
2,r02-o102-cpp-scalar-float-32768,cpp,scalar,float,32768,65536,0690300510
2,r02-o103-rust-avx2-double-1048576,rust,avx2,double,1048576,2048,0694893108
2,r02-o104-clangpp-scalar-float-67108864,clangpp,scalar,float,67108864,32,0730798220
2,r02-o105-clangpp-scalar-double-1048576,clangpp,scalar,double,1048576,2048,0735256903
2,r02-o106-rust_unroll-u8-float-262144,rust_unroll,u8,float,262144,8192,0742294817
2,r02-o107-cpp-avx2-short-67108864,cpp,avx2,short,67108864,32,0744174682
2,r02-o108-rust-avx2-string16-8388608,rust,avx2,string16,8388608,256,0750135837
2,r02-o109-cpp-avx2-float-8388608,cpp,avx2,float,8388608,256,0750829279
2,r02-o110-c-scalar-double-1048576,c,scalar,double,1048576,2048,0763706328
2,r02-o111-cpp-scalar-double-8388608,cpp,scalar,double,8388608,256,0769305582
2,r02-o112-rust-avx2-string16-1048576,rust,avx2,string16,1048576,2048,0794127597
2,r02-o113-cpp_unroll-u2-double-1048576,cpp_unroll,u2,double,1048576,2048,0811926157
2,r02-o114-rust_unroll-u8-double-67108864,rust_unroll,u8,double,67108864,32,0824149704
2,r02-o115-cpp-scalar-int-262144,cpp,scalar,int,262144,8192,0851104466
2,r02-o116-cpp-scalar-double-67108864,cpp,scalar,double,67108864,32,0862524798
2,r02-o117-cpp_unroll-u2-float-262144,cpp_unroll,u2,float,262144,8192,0870875000
2,r02-o118-cpp_unroll-u1-float-32768,cpp_unroll,u1,float,32768,65536,0881349689
2,r02-o119-c-avx2-double-262144,c,avx2,double,262144,8192,0898873358
2,r02-o120-c-avx2-string16-262144,c,avx2,string16,262144,8192,0906501374
2,r02-o121-cpp_unroll-u2-double-8388608,cpp_unroll,u2,double,8388608,256,0910966797
2,r02-o122-rust-scalar-int-1048576,rust,scalar,int,1048576,2048,0912177067
2,r02-o123-c-avx2-int-67108864,c,avx2,int,67108864,32,0919297341
2,r02-o124-cpp-avx2-double-1048576,cpp,avx2,double,1048576,2048,0919508530
2,r02-o125-c-scalar-short-262144,c,scalar,short,262144,8192,0946774083
2,r02-o126-rust_unroll-u2-float-8388608,rust_unroll,u2,float,8388608,256,0955121741
2,r02-o127-rust_unroll-u1-float-1048576,rust_unroll,u1,float,1048576,2048,0970262538
2,r02-o128-rust-scalar-double-1048576,rust,scalar,double,1048576,2048,0973568079
2,r02-o129-c-scalar-string16-262144,c,scalar,string16,262144,8192,0976475239
2,r02-o130-c-scalar-short-67108864,c,scalar,short,67108864,32,0985822071
2,r02-o131-cpp_unroll-u8-double-8388608,cpp_unroll,u8,double,8388608,256,0990164942
2,r02-o132-rust_unroll-u1-double-1048576,rust_unroll,u1,double,1048576,2048,0997563113
2,r02-o133-c-avx2-int-262144,c,avx2,int,262144,8192,1011355205
2,r02-o134-cpp_unroll-u2-float-1048576,cpp_unroll,u2,float,1048576,2048,1014734975
2,r02-o135-go-scalar-float-262144,go,scalar,float,262144,8192,1022850066
2,r02-o136-cpp_native-scalar-float-32768,cpp_native,scalar,float,32768,65536,1035107282
2,r02-o137-rust-avx2-short-1048576,rust,avx2,short,1048576,2048,1049062231
2,r02-o138-cpp-scalar-short-262144,cpp,scalar,short,262144,8192,1064533580
2,r02-o139-c-scalar-double-67108864,c,scalar,double,67108864,32,1065624539
2,r02-o140-rust_unroll-u1-float-8388608,rust_unroll,u1,float,8388608,256,1072114375
2,r02-o141-go-scalar-short-1048576,go,scalar,short,1048576,2048,1074286195
2,r02-o142-cpp-scalar-short-8388608,cpp,scalar,short,8388608,256,1079938161
2,r02-o143-rust-avx2-string16-67108864,rust,avx2,string16,67108864,32,1085215760
2,r02-o144-cpp_native-scalar-short-32768,cpp_native,scalar,short,32768,65536,1097111453
2,r02-o145-cpp_native-scalar-string16-32768,cpp_native,scalar,string16,32768,65536,1097595625
2,r02-o146-c-scalar-int-262144,c,scalar,int,262144,8192,1102468542
2,r02-o147-c-avx2-float-8388608,c,avx2,float,8388608,256,1109380328
2,r02-o148-cpp-scalar-short-1048576,cpp,scalar,short,1048576,2048,1111734764
2,r02-o149-c-scalar-short-1048576,c,scalar,short,1048576,2048,1132268686
2,r02-o150-cpp-scalar-float-262144,cpp,scalar,float,262144,8192,1139651358
2,r02-o151-c-scalar-double-8388608,c,scalar,double,8388608,256,1163874486
2,r02-o152-rust-scalar-int-32768,rust,scalar,int,32768,65536,1174721138
2,r02-o153-cpp_native-scalar-int-32768,cpp_native,scalar,int,32768,65536,1189033689
2,r02-o154-go-scalar-float-1048576,go,scalar,float,1048576,2048,1199007709
2,r02-o155-rust_unroll-u1-float-262144,rust_unroll,u1,float,262144,8192,1214766863
2,r02-o156-c-avx2-float-67108864,c,avx2,float,67108864,32,1245591296
2,r02-o157-cpp_native-scalar-short-8388608,cpp_native,scalar,short,8388608,256,1256552348
2,r02-o158-clangpp-scalar-string16-1048576,clangpp,scalar,string16,1048576,2048,1260551108
2,r02-o159-rust-scalar-string16-1048576,rust,scalar,string16,1048576,2048,1260626480
2,r02-o160-clangpp-scalar-string16-8388608,clangpp,scalar,string16,8388608,256,1260880170
2,r02-o161-go-scalar-double-67108864,go,scalar,double,67108864,32,1282585120
2,r02-o162-rust-scalar-float-32768,rust,scalar,float,32768,65536,1294542551
2,r02-o163-rust_unroll-u2-float-262144,rust_unroll,u2,float,262144,8192,1298164766
2,r02-o164-cpp_unroll-u1-float-1048576,cpp_unroll,u1,float,1048576,2048,1304642732
2,r02-o165-go-scalar-string16-1048576,go,scalar,string16,1048576,2048,1315603524
2,r02-o166-cpp_native-scalar-float-67108864,cpp_native,scalar,float,67108864,32,1318482359
2,r02-o167-cpp_native-scalar-double-1048576,cpp_native,scalar,double,1048576,2048,1338167702
2,r02-o168-rust-avx2-int-262144,rust,avx2,int,262144,8192,1345773406
2,r02-o169-clangpp-scalar-short-32768,clangpp,scalar,short,32768,65536,1347418531
2,r02-o170-rust-scalar-float-1048576,rust,scalar,float,1048576,2048,1357185913
2,r02-o171-cpp_unroll-u2-double-262144,cpp_unroll,u2,double,262144,8192,1377234016
2,r02-o172-rust-scalar-float-262144,rust,scalar,float,262144,8192,1384318915
2,r02-o173-clangpp-scalar-float-1048576,clangpp,scalar,float,1048576,2048,1395230827
2,r02-o174-cpp_unroll-u2-double-67108864,cpp_unroll,u2,double,67108864,32,1403102015
2,r02-o175-cpp-avx2-double-8388608,cpp,avx2,double,8388608,256,1404235434
2,r02-o176-cpp-scalar-double-32768,cpp,scalar,double,32768,65536,1407345612
2,r02-o177-rust_unroll-u1-double-262144,rust_unroll,u1,double,262144,8192,1412160997
2,r02-o178-rust-scalar-short-67108864,rust,scalar,short,67108864,32,1421345949
2,r02-o179-clangpp-scalar-string16-262144,clangpp,scalar,string16,262144,8192,1425334914
2,r02-o180-c-avx2-int-32768,c,avx2,int,32768,65536,1434449806
2,r02-o181-go-scalar-double-1048576,go,scalar,double,1048576,2048,1441643206
2,r02-o182-rust_unroll-u1-double-67108864,rust_unroll,u1,double,67108864,32,1446528324
2,r02-o183-clangpp-scalar-string16-32768,clangpp,scalar,string16,32768,65536,1450785504
2,r02-o184-cpp_unroll-u1-float-8388608,cpp_unroll,u1,float,8388608,256,1451368097
2,r02-o185-cpp_native-scalar-string16-8388608,cpp_native,scalar,string16,8388608,256,1457603514
2,r02-o186-rust-avx2-float-32768,rust,avx2,float,32768,65536,1465976170
2,r02-o187-c-avx2-double-67108864,c,avx2,double,67108864,32,1468268943
2,r02-o188-cpp_native-scalar-string16-262144,cpp_native,scalar,string16,262144,8192,1469359238
2,r02-o189-cpp_native-scalar-int-1048576,cpp_native,scalar,int,1048576,2048,1481305504
2,r02-o190-cpp_native-scalar-int-8388608,cpp_native,scalar,int,8388608,256,1482473072
2,r02-o191-cpp-avx2-int-67108864,cpp,avx2,int,67108864,32,1484458078
2,r02-o192-c-avx2-short-8388608,c,avx2,short,8388608,256,1488915702
2,r02-o193-cpp-avx2-short-262144,cpp,avx2,short,262144,8192,1501200624
2,r02-o194-go-scalar-short-262144,go,scalar,short,262144,8192,1502873762
2,r02-o195-rust_unroll-u8-double-1048576,rust_unroll,u8,double,1048576,2048,1507116938
2,r02-o196-c-scalar-double-32768,c,scalar,double,32768,65536,1509622146
2,r02-o197-cpp_native-scalar-short-67108864,cpp_native,scalar,short,67108864,32,1510264440
2,r02-o198-rust-avx2-int-8388608,rust,avx2,int,8388608,256,1512588388
2,r02-o199-cpp-scalar-short-32768,cpp,scalar,short,32768,65536,1523115632
2,r02-o200-clangpp-scalar-short-1048576,clangpp,scalar,short,1048576,2048,1529547455
2,r02-o201-cpp-avx2-short-8388608,cpp,avx2,short,8388608,256,1534275501
2,r02-o202-cpp_native-scalar-double-262144,cpp_native,scalar,double,262144,8192,1535311032
2,r02-o203-rust_unroll-u8-double-32768,rust_unroll,u8,double,32768,65536,1545641623
2,r02-o204-clangpp-scalar-double-262144,clangpp,scalar,double,262144,8192,1548644963
2,r02-o205-rust-scalar-string16-32768,rust,scalar,string16,32768,65536,1550861182
2,r02-o206-cpp-avx2-float-32768,cpp,avx2,float,32768,65536,1561185752
2,r02-o207-cpp_unroll-u8-double-262144,cpp_unroll,u8,double,262144,8192,1575422510
2,r02-o208-go-scalar-short-8388608,go,scalar,short,8388608,256,1581294736
2,r02-o209-c-avx2-float-32768,c,avx2,float,32768,65536,1581519671
2,r02-o210-cpp-avx2-string16-67108864,cpp,avx2,string16,67108864,32,1582552379
2,r02-o211-rust-scalar-float-8388608,rust,scalar,float,8388608,256,1585071041
2,r02-o212-cpp-scalar-string16-32768,cpp,scalar,string16,32768,65536,1594844229
2,r02-o213-go-scalar-int-1048576,go,scalar,int,1048576,2048,1595257182
2,r02-o214-go-scalar-string16-67108864,go,scalar,string16,67108864,32,1605295173
2,r02-o215-rust-avx2-string16-262144,rust,avx2,string16,262144,8192,1605768865
2,r02-o216-rust-avx2-int-32768,rust,avx2,int,32768,65536,1613298777
2,r02-o217-rust_unroll-u1-double-32768,rust_unroll,u1,double,32768,65536,1614367866
2,r02-o218-c-avx2-short-67108864,c,avx2,short,67108864,32,1614637093
2,r02-o219-c-scalar-int-32768,c,scalar,int,32768,65536,1614806331
2,r02-o220-cpp-avx2-short-32768,cpp,avx2,short,32768,65536,1617795292
2,r02-o221-rust-avx2-short-8388608,rust,avx2,short,8388608,256,1618556341
2,r02-o222-cpp-scalar-string16-67108864,cpp,scalar,string16,67108864,32,1621065820
2,r02-o223-cpp_unroll-u1-float-67108864,cpp_unroll,u1,float,67108864,32,1630394206
2,r02-o224-rust-avx2-double-32768,rust,avx2,double,32768,65536,1633212094
2,r02-o225-clangpp-scalar-float-32768,clangpp,scalar,float,32768,65536,1636588797
2,r02-o226-rust-avx2-double-8388608,rust,avx2,double,8388608,256,1638133775
2,r02-o227-clangpp-scalar-int-67108864,clangpp,scalar,int,67108864,32,1645438410
2,r02-o228-c-avx2-short-1048576,c,avx2,short,1048576,2048,1664863416
2,r02-o229-cpp-avx2-double-32768,cpp,avx2,double,32768,65536,1669059869
2,r02-o230-cpp-scalar-short-67108864,cpp,scalar,short,67108864,32,1676922353
2,r02-o231-cpp-scalar-string16-1048576,cpp,scalar,string16,1048576,2048,1705591856
2,r02-o232-rust-scalar-double-8388608,rust,scalar,double,8388608,256,1720094108
2,r02-o233-cpp_native-scalar-short-262144,cpp_native,scalar,short,262144,8192,1720212743
2,r02-o234-rust-avx2-short-67108864,rust,avx2,short,67108864,32,1730574904
2,r02-o235-cpp-scalar-string16-262144,cpp,scalar,string16,262144,8192,1732000403
2,r02-o236-cpp_native-scalar-float-8388608,cpp_native,scalar,float,8388608,256,1747474232
2,r02-o237-c-avx2-double-1048576,c,avx2,double,1048576,2048,1756260030
2,r02-o238-cpp_unroll-u1-double-8388608,cpp_unroll,u1,double,8388608,256,1763814034
2,r02-o239-cpp-avx2-int-8388608,cpp,avx2,int,8388608,256,1784491745
2,r02-o240-cpp_native-scalar-short-1048576,cpp_native,scalar,short,1048576,2048,1786622451
2,r02-o241-rust_unroll-u8-double-262144,rust_unroll,u8,double,262144,8192,1789919759
2,r02-o242-go-scalar-float-32768,go,scalar,float,32768,65536,1794491998
2,r02-o243-cpp-avx2-int-262144,cpp,avx2,int,262144,8192,1796248366
2,r02-o244-cpp_unroll-u1-double-32768,cpp_unroll,u1,double,32768,65536,1796438318
2,r02-o245-cpp_unroll-u8-double-32768,cpp_unroll,u8,double,32768,65536,1798106979
2,r02-o246-cpp-avx2-int-32768,cpp,avx2,int,32768,65536,1835570509
2,r02-o247-rust-scalar-int-8388608,rust,scalar,int,8388608,256,1841986716
2,r02-o248-cpp_unroll-u8-double-67108864,cpp_unroll,u8,double,67108864,32,1855867650
2,r02-o249-rust-avx2-int-67108864,rust,avx2,int,67108864,32,1857562795
2,r02-o250-rust-avx2-double-67108864,rust,avx2,double,67108864,32,1860086838
2,r02-o251-rust-scalar-double-32768,rust,scalar,double,32768,65536,1860268157
2,r02-o252-rust_unroll-u8-float-32768,rust_unroll,u8,float,32768,65536,1862775374
2,r02-o253-cpp_unroll-u8-float-8388608,cpp_unroll,u8,float,8388608,256,1872283210
2,r02-o254-c-avx2-string16-32768,c,avx2,string16,32768,65536,1883777145
2,r02-o255-rust_unroll-u8-double-8388608,rust_unroll,u8,double,8388608,256,1885688426
2,r02-o256-cpp-avx2-short-1048576,cpp,avx2,short,1048576,2048,1914620383
2,r02-o257-cpp_unroll-u2-float-32768,cpp_unroll,u2,float,32768,65536,1925506217
2,r02-o258-c-scalar-float-262144,c,scalar,float,262144,8192,1925591119
2,r02-o259-cpp-avx2-string16-262144,cpp,avx2,string16,262144,8192,1927145268
2,r02-o260-c-scalar-float-8388608,c,scalar,float,8388608,256,1927409470
2,r02-o261-cpp_unroll-u1-double-67108864,cpp_unroll,u1,double,67108864,32,1930566252
2,r02-o262-cpp-scalar-int-32768,cpp,scalar,int,32768,65536,1947349450
2,r02-o263-clangpp-scalar-float-8388608,clangpp,scalar,float,8388608,256,1952596550
2,r02-o264-c-scalar-string16-32768,c,scalar,string16,32768,65536,1960476028
2,r02-o265-cpp_unroll-u1-double-1048576,cpp_unroll,u1,double,1048576,2048,1964407289
2,r02-o266-go-scalar-int-262144,go,scalar,int,262144,8192,1969386461
2,r02-o267-rust_unroll-u1-float-67108864,rust_unroll,u1,float,67108864,32,1972070219
2,r02-o268-cpp_native-scalar-string16-67108864,cpp_native,scalar,string16,67108864,32,1972497633
2,r02-o269-cpp_unroll-u1-float-262144,cpp_unroll,u1,float,262144,8192,1979790649
2,r02-o270-cpp_unroll-u8-float-32768,cpp_unroll,u8,float,32768,65536,1982030410
2,r02-o271-rust-avx2-short-32768,rust,avx2,short,32768,65536,1982749823
2,r02-o272-go-scalar-string16-32768,go,scalar,string16,32768,65536,2000504964
2,r02-o273-cpp_native-scalar-int-67108864,cpp_native,scalar,int,67108864,32,2007573178
2,r02-o274-clangpp-scalar-double-32768,clangpp,scalar,double,32768,65536,2038653421
2,r02-o275-cpp_unroll-u8-float-262144,cpp_unroll,u8,float,262144,8192,2045963613
2,r02-o276-clangpp-scalar-int-1048576,clangpp,scalar,int,1048576,2048,2052281788
2,r02-o277-cpp-avx2-int-1048576,cpp,avx2,int,1048576,2048,2052627561
2,r02-o278-rust_unroll-u2-double-32768,rust_unroll,u2,double,32768,65536,2085429246
2,r02-o279-c-avx2-string16-67108864,c,avx2,string16,67108864,32,2101782950
2,r02-o280-c-avx2-string16-8388608,c,avx2,string16,8388608,256,2111313899
2,r02-o281-clangpp-scalar-string16-67108864,clangpp,scalar,string16,67108864,32,2112646443
2,r02-o282-rust-scalar-double-262144,rust,scalar,double,262144,8192,2122990889
2,r02-o283-cpp-avx2-string16-8388608,cpp,avx2,string16,8388608,256,2133146785
2,r02-o284-c-avx2-float-1048576,c,avx2,float,1048576,2048,2134026744
2,r02-o285-rust-scalar-short-1048576,rust,scalar,short,1048576,2048,2141931786
3,r03-o001-rust-scalar-string16-8388608,rust,scalar,string16,8388608,256,0000039637
3,r03-o002-rust_unroll-u2-double-8388608,rust_unroll,u2,double,8388608,256,0025084405
3,r03-o003-go-scalar-short-262144,go,scalar,short,262144,8192,0025574648
