sample_id,event,value,unit,time_enabled,time_running
r01-o116-cpp_unroll-u1-float-1048576,ref-cycles,1610666904,count,733844906,733844906
r01-o117-cpp-avx2-int-262144,cycles,136229532,count,62115776,62115776
r01-o117-cpp-avx2-int-262144,instructions,268657011,count,62115776,62115776
r01-o117-cpp-avx2-int-262144,ref-cycles,136229522,count,62115776,62115776
r01-o118-cpp_unroll-u8-double-32768,cycles,805369344,count,366951470,366951470
r01-o118-cpp_unroll-u8-double-32768,instructions,369688860,count,366951470,366951470
r01-o118-cpp_unroll-u8-double-32768,ref-cycles,805369378,count,366951470,366951470
r01-o119-cpp_unroll-u2-float-8388608,cycles,1674331813,count,762885276,762885276
r01-o119-cpp_unroll-u2-float-8388608,instructions,1610615572,count,762885276,762885276
r01-o119-cpp_unroll-u2-float-8388608,ref-cycles,1674331824,count,762885276,762885276
r01-o120-rust-scalar-float-67108864,cycles,1680214280,count,765535376,765535376
r01-o120-rust-scalar-float-67108864,instructions,2147484092,count,765535376,765535376
r01-o120-rust-scalar-float-67108864,ref-cycles,1680214250,count,765535376,765535376
r01-o121-cpp-scalar-short-262144,cycles,1391907118,count,634201531,634201531
r01-o121-cpp-scalar-short-262144,instructions,4295008559,count,634201531,634201531
r01-o121-cpp-scalar-short-262144,ref-cycles,1391907088,count,634201531,634201531
r01-o122-cpp_unroll-u2-double-67108864,cycles,852537173,count,388478043,388478043
r01-o122-cpp_unroll-u2-double-67108864,instructions,671089214,count,388478043,388478043
r01-o122-cpp_unroll-u2-double-67108864,ref-cycles,852537202,count,388478043,388478043
r01-o123-c-scalar-short-67108864,cycles,1479806338,count,674229783,674229783
r01-o123-c-scalar-short-67108864,instructions,4294967757,count,674229783,674229783
r01-o123-c-scalar-short-67108864,ref-cycles,1479806328,count,674229783,674229783
r01-o124-cpp-scalar-double-32768,cycles,805409536,count,366997148,366997148
r01-o124-cpp-scalar-double-32768,instructions,1074200961,count,366997148,366997148
r01-o124-cpp-scalar-double-32768,ref-cycles,805409550,count,366997148,366997148
r01-o125-cpp-scalar-double-1048576,cycles,805367899,count,366951632,366951632
r01-o125-cpp-scalar-double-1048576,instructions,1073756543,count,366951632,366951632
r01-o125-cpp-scalar-double-1048576,ref-cycles,805367926,count,366951632,366951632
r01-o126-rust-scalar-string16-1048576,cycles,1480566368,count,674599279,674599279
r01-o126-rust-scalar-string16-1048576,instructions,4697637143,count,674599279,674599279
r01-o126-rust-scalar-string16-1048576,ref-cycles,1480566384,count,674599279,674599279
r01-o127-c-scalar-int-262144,cycles,692326621,count,315450579,315450579
r01-o127-c-scalar-int-262144,instructions,2147524937,count,315450579,315450579
r01-o127-c-scalar-int-262144,ref-cycles,692326646,count,315450579,315450579
r01-o128-c-avx2-short-67108864,cycles,353380602,count,161032606,161032606
r01-o128-c-avx2-short-67108864,instructions,268437206,count,161032606,161032606
r01-o128-c-avx2-short-67108864,ref-cycles,353380610,count,161032606,161032606
r01-o129-go-scalar-double-8388608,cycles,871788523,count,398754883,398754883
r01-o129-go-scalar-double-8388608,instructions,1342617043,count,398754883,398754883
r01-o129-go-scalar-double-8388608,ref-cycles,871788456,count,398754883,398754883
r01-o130-cpp-avx2-float-8388608,cycles,314544545,count,143346099,143346099
r01-o130-cpp-avx2-float-8388608,instructions,268448103,count,143346099,143346099
r01-o130-cpp-avx2-float-8388608,ref-cycles,314544494,count,143346099,143346099
r01-o131-rust_unroll-u2-double-262144,cycles,805351587,count,366944763,366944763
r01-o131-rust_unroll-u2-double-262144,instructions,1610694933,count,366944763,366944763
r01-o131-rust_unroll-u2-double-262144,ref-cycles,805351602,count,366944763,366944763
r01-o132-cpp-scalar-short-32768,cycles,1367930488,count,623279014,623279014
r01-o132-cpp-scalar-short-32768,instructions,4295295279,count,623279014,623279014
r01-o132-cpp-scalar-short-32768,ref-cycles,1367930498,count,623279014,623279014
r01-o133-clangpp-scalar-double-1048576,cycles,805472017,count,366998894,366998894
r01-o133-clangpp-scalar-double-1048576,instructions,369118394,count,366998894,366998894
r01-o133-clangpp-scalar-double-1048576,ref-cycles,805472008,count,366998894,366998894
r01-o134-rust-avx2-int-67108864,cycles,361438824,count,164704042,164704042
r01-o134-rust-avx2-int-67108864,instructions,402654329,count,164704042,164704042
r01-o134-rust-avx2-int-67108864,ref-cycles,361438814,count,164704042,164704042
r01-o135-c-scalar-short-1048576,cycles,1395960569,count,636049901,636049901
r01-o135-c-scalar-short-1048576,instructions,4294977839,count,636049901,636049901
r01-o135-c-scalar-short-1048576,ref-cycles,1395960610,count,636049901,636049901
r01-o136-clangpp-scalar-float-67108864,cycles,1655651858,count,754371478,754371478
r01-o136-clangpp-scalar-float-67108864,instructions,738198979,count,754371478,754371478
r01-o136-clangpp-scalar-float-67108864,ref-cycles,1655651844,count,754371478,754371478
r01-o137-c-scalar-string16-32768,cycles,2014115981,count,917680802,917680802
r01-o137-c-scalar-string16-32768,instructions,4832362880,count,917680802,917680802
r01-o137-c-scalar-string16-32768,ref-cycles,2014115994,count,917680802,917680802
r01-o138-cpp-avx2-int-1048576,cycles,168405136,count,76751936,76751936
r01-o138-cpp-avx2-int-1048576,instructions,268491121,count,76751936,76751936
r01-o138-cpp-avx2-int-1048576,ref-cycles,168405116,count,76751936,76751936
r01-o139-go-scalar-string16-67108864,cycles,5053057577,count,2307820159,2307820159
r01-o139-go-scalar-string16-67108864,instructions,12616644494,count,2307820159,2307820159
r01-o139-go-scalar-string16-67108864,ref-cycles,5053058076,count,2307820159,2307820159
r01-o140-go-scalar-double-32768,cycles,805455536,count,367855903,367855903
r01-o140-go-scalar-double-32768,instructions,1342734224,count,367855903,367855903
r01-o140-go-scalar-double-32768,ref-cycles,805456322,count,367855903,367855903
r01-o141-rust_unroll-u1-double-1048576,cycles,805405449,count,366969776,366969776
r01-o141-rust_unroll-u1-double-1048576,instructions,1073752348,count,366969776,366969776
r01-o141-rust_unroll-u1-double-1048576,ref-cycles,805405458,count,366969776,366969776
r01-o142-rust_unroll-u2-double-32768,cycles,805331259,count,366934641,366934641
r01-o142-rust_unroll-u2-double-32768,instructions,1611268373,count,366934641,366934641
r01-o142-rust_unroll-u2-double-32768,ref-cycles,805331230,count,366934641,366934641
r01-o143-c-scalar-short-8388608,cycles,1476655862,count,672819137,672819137
r01-o143-c-scalar-short-8388608,instructions,4294968879,count,672819137,672819137
r01-o143-c-scalar-short-8388608,ref-cycles,1476655906,count,672819137,672819137
r01-o144-cpp_unroll-u1-double-67108864,cycles,849631413,count,387125598,387125598
r01-o144-cpp_unroll-u1-double-67108864,instructions,1073742321,count,387125598,387125598
r01-o144-cpp_unroll-u1-double-67108864,ref-cycles,849631398,count,387125598,387125598
r01-o145-rust-scalar-double-67108864,cycles,880204644,count,401079517,401079517
r01-o145-rust-scalar-double-67108864,instructions,1073742269,count,401079517,401079517
r01-o145-rust-scalar-double-67108864,ref-cycles,880204644,count,401079517,401079517
r01-o146-c-avx2-float-32768,cycles,199187492,count,90783723,90783723
r01-o146-c-avx2-float-32768,instructions,271581543,count,90783723,90783723
r01-o146-c-avx2-float-32768,ref-cycles,199187516,count,90783723,90783723
r01-o147-rust-avx2-int-32768,cycles,136158044,count,62058142,62058142
r01-o147-rust-avx2-int-32768,instructions,404422937,count,62058142,62058142
r01-o147-rust-avx2-int-32768,ref-cycles,136158044,count,62058142,62058142
r01-o148-go-scalar-short-8388608,cycles,1710181452,count,782117969,782117969
r01-o148-go-scalar-short-8388608,instructions,5369174358,count,782117969,782117969
r01-o148-go-scalar-short-8388608,ref-cycles,1710181682,count,782117969,782117969
r01-o149-cpp-avx2-int-8388608,cycles,334106508,count,152251339,152251339
r01-o149-cpp-avx2-int-8388608,instructions,268442737,count,152251339,152251339
r01-o149-cpp-avx2-int-8388608,ref-cycles,334106498,count,152251339,152251339
r01-o150-c-avx2-string16-1048576,cycles,190416872,count,86781403,86781403
r01-o150-c-avx2-string16-1048576,instructions,469809541,count,86781403,86781403
r01-o150-c-avx2-string16-1048576,ref-cycles,190416864,count,86781403,86781403
r01-o151-cpp-scalar-string16-262144,cycles,2013942405,count,917600085,917600085
r01-o151-cpp-scalar-string16-262144,instructions,4831904128,count,917600085,917600085
r01-o151-cpp-scalar-string16-262144,ref-cycles,2013942414,count,917600085,917600085
r01-o152-cpp_unroll-u1-double-8388608,cycles,840786185,count,383095702,383095702
r01-o152-cpp_unroll-u1-double-8388608,instructions,1073743889,count,383095702,383095702
r01-o152-cpp_unroll-u1-double-8388608,ref-cycles,840786188,count,383095702,383095702
r01-o153-cpp_unroll-u2-double-8388608,cycles,843742291,count,384471760,384471760
r01-o153-cpp_unroll-u2-double-8388608,instructions,671091230,count,384471760,384471760
r01-o153-cpp_unroll-u2-double-8388608,ref-cycles,843742306,count,384471760,384471760
r01-o154-cpp_native-scalar-double-8388608,cycles,845018932,count,385024064,385024064
r01-o154-cpp_native-scalar-double-8388608,instructions,671091473,count,385024064,385024064
r01-o154-cpp_native-scalar-double-8388608,ref-cycles,845018966,count,385024064,385024064
r01-o155-go-scalar-string16-32768,cycles,4969378778,count,2267349332,2267349332
r01-o155-go-scalar-string16-32768,instructions,12617298395,count,2267349332,2267349332
r01-o155-go-scalar-string16-32768,ref-cycles,4969381494,count,2267349332,2267349332
r01-o156-rust-scalar-string16-262144,cycles,1469321004,count,669470034,669470034
r01-o156-rust-scalar-string16-262144,instructions,4697686295,count,669470034,669470034
r01-o156-rust-scalar-string16-262144,ref-cycles,1469321040,count,669470034,669470034
r01-o157-c-avx2-string16-32768,cycles,135913839,count,61948061,61948061
r01-o157-c-avx2-string16-32768,instructions,471269765,count,61948061,61948061
r01-o157-c-avx2-string16-32768,ref-cycles,135913822,count,61948061,61948061
r01-o158-c-avx2-double-32768,cycles,198200948,count,90332224,90332224
r01-o158-c-avx2-double-32768,instructions,269812097,count,90332224,90332224
r01-o158-c-avx2-double-32768,ref-cycles,198200904,count,90332224,90332224
r01-o159-c-scalar-double-32768,cycles,805609075,count,367086222,367086222
r01-o159-c-scalar-double-32768,instructions,1074200961,count,367086222,367086222
r01-o159-c-scalar-double-32768,ref-cycles,805609134,count,367086222,367086222
r01-o160-cpp_native-scalar-int-67108864,cycles,785645844,count,357971085,357971085
r01-o160-cpp_native-scalar-int-67108864,instructions,2147484144,count,357971085,357971085
r01-o160-cpp_native-scalar-int-67108864,ref-cycles,785645850,count,357971085,357971085
r01-o161-clangpp-scalar-short-1048576,cycles,1078238229,count,491299960,491299960
r01-o161-clangpp-scalar-short-1048576,instructions,1476414575,count,491299960,491299960
r01-o161-clangpp-scalar-short-1048576,ref-cycles,1078238282,count,491299960,491299960
r01-o162-cpp_native-scalar-double-262144,cycles,805361176,count,366949972,366949972
r01-o162-cpp_native-scalar-double-262144,instructions,671170833,count,366949972,366949972
r01-o162-cpp_native-scalar-double-262144,ref-cycles,805361172,count,366949972,366949972
r01-o163-rust-avx2-float-262144,cycles,222486191,count,101407378,101407378
r01-o163-rust-avx2-float-262144,instructions,402858264,count,101407378,101407378
r01-o163-rust-avx2-float-262144,ref-cycles,222486176,count,101407378,101407378
r01-o164-cpp_unroll-u2-float-67108864,cycles,1680621950,count,765751281,765751281
r01-o164-cpp_unroll-u2-float-67108864,instructions,1610613332,count,765751281,765751281
r01-o164-cpp_unroll-u2-float-67108864,ref-cycles,1680621910,count,765751281,765751281
r01-o165-rust-scalar-string16-8388608,cycles,1551780468,count,707049548,707049548
r01-o165-rust-scalar-string16-8388608,instructions,4697622807,count,707049548,707049548
r01-o165-rust-scalar-string16-8388608,ref-cycles,1551780450,count,707049548,707049548
r01-o166-rust_unroll-u2-double-8388608,cycles,873211121,count,397866611,397866611
r01-o166-rust_unroll-u2-double-8388608,instructions,1610615573,count,397866611,397866611
r01-o166-rust_unroll-u2-double-8388608,ref-cycles,873211130,count,397866611,397866611
r01-o167-cpp_unroll-u2-double-32768,cycles,805375282,count,366954422,366954422
r01-o167-cpp_unroll-u2-double-32768,instructions,671678748,count,366954422,366954422
r01-o167-cpp_unroll-u2-double-32768,ref-cycles,805375274,count,366954422,366954422
r01-o168-go-scalar-string16-8388608,cycles,5045578085,count,2304648783,2304648783
r01-o168-go-scalar-string16-8388608,instructions,12617046348,count,2304648783,2304648783
r01-o168-go-scalar-string16-8388608,ref-cycles,5045579154,count,2304648783,2304648783
r01-o169-c-scalar-string16-1048576,cycles,2018114003,count,919503523,919503523
r01-o169-c-scalar-string16-1048576,instructions,4831854976,count,919503523,919503523
r01-o169-c-scalar-string16-1048576,ref-cycles,2018114010,count,919503523,919503523
r01-o170-c-avx2-int-262144,cycles,127104239,count,57934413,57934413
r01-o170-c-avx2-int-262144,instructions,268657009,count,57934413,57934413
r01-o170-c-avx2-int-262144,ref-cycles,127104252,count,57934413,57934413
r01-o171-clangpp-scalar-int-32768,cycles,536891232,count,244632746,244632746
r01-o171-clangpp-scalar-int-32768,instructions,738788487,count,244632746,244632746
r01-o171-clangpp-scalar-int-32768,ref-cycles,536891234,count,244632746,244632746
r01-o172-cpp_native-scalar-string16-262144,cycles,1464967369,count,667490086,667490086
r01-o172-cpp_native-scalar-string16-262144,instructions,4697678097,count,667490086,667490086
r01-o172-cpp_native-scalar-string16-262144,ref-cycles,1464967372,count,667490086,667490086
r01-o173-clangpp-scalar-string16-67108864,cycles,1557770847,count,709749753,709749753
r01-o173-clangpp-scalar-string16-67108864,instructions,4697621877,count,709749753,709749753
r01-o173-clangpp-scalar-string16-67108864,ref-cycles,1557770874,count,709749753,709749753
r01-o174-c-avx2-float-67108864,cycles,360566190,count,164346586,164346586
r01-o174-c-avx2-float-67108864,instructions,268437353,count,164346586,164346586
r01-o174-c-avx2-float-67108864,ref-cycles,360566206,count,164346586,164346586
r01-o175-rust_unroll-u1-double-32768,cycles,805361872,count,366949147,366949147
r01-o175-rust_unroll-u1-double-32768,instructions,1074069788,count,366949147,366949147
r01-o175-rust_unroll-u1-double-32768,ref-cycles,805361854,count,366949147,366949147
r01-o176-cpp-avx2-short-32768,cycles,81100685,count,36975363,36975363
r01-o176-cpp-avx2-short-32768,instructions,271253878,count,36975363,36975363
r01-o176-cpp-avx2-short-32768,ref-cycles,81100690,count,36975363,36975363
r01-o177-rust-avx2-float-1048576,cycles,223856553,count,102022558,102022558
r01-o177-rust-avx2-float-1048576,instructions,402704664,count,102022558,102022558
r01-o177-rust-avx2-float-1048576,ref-cycles,223856556,count,102022558,102022558
r01-o178-go-scalar-string16-262144,cycles,4967133352,count,2266575425,2266575425
r01-o178-go-scalar-string16-262144,instructions,12616724998,count,2266575425,2266575425
r01-o178-go-scalar-string16-262144,ref-cycles,4967135074,count,2266575425,2266575425
r01-o179-cpp_unroll-u2-float-32768,cycles,1611926488,count,734440603,734440603
r01-o179-cpp_unroll-u2-float-32768,instructions,1611268372,count,734440603,734440603
r01-o179-cpp_unroll-u2-float-32768,ref-cycles,1611926514,count,734440603,734440603
r01-o180-clangpp-scalar-float-1048576,cycles,1610877806,count,733967618,733967618
r01-o180-clangpp-scalar-float-1048576,instructions,738217123,count,733967618,733967618
r01-o180-clangpp-scalar-float-1048576,ref-cycles,1610877840,count,733967618,733967618
r01-o181-cpp_native-scalar-float-32768,cycles,1610708992,count,733888172,733888172
r01-o181-cpp_native-scalar-float-32768,instructions,1342832915,count,733888172,733888172
r01-o181-cpp_native-scalar-float-32768,ref-cycles,1610708968,count,733888172,733888172
r01-o182-c-avx2-string16-67108864,cycles,361594102,count,164773617,164773617
r01-o182-c-avx2-string16-67108864,instructions,469763173,count,164773617,164773617
r01-o182-c-avx2-string16-67108864,ref-cycles,361594090,count,164773617,164773617
r01-o183-rust-scalar-float-1048576,cycles,1610757675,count,733912630,733912630
r01-o183-rust-scalar-float-1048576,instructions,2147494174,count,733912630,733912630
r01-o183-rust-scalar-float-1048576,ref-cycles,1610757676,count,733912630,733912630
r01-o184-rust_unroll-u1-float-32768,cycles,1610866776,count,733934871,733934871
r01-o184-rust_unroll-u1-float-32768,instructions,2147811614,count,733934871,733934871
r01-o184-rust_unroll-u1-float-32768,ref-cycles,1610866818,count,733934871,733934871
r01-o185-rust_unroll-u1-float-1048576,cycles,1610966313,count,734008612,734008612
