sample_id,round,compiler,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r07-o01-gcc13_auto-1048576,7,gcc13_auto,1048576,1280,335544320,741407675,2000108288,2000108288,1627332214,964709424,1627332234,741435879,741435879,1
r07-o02-clang18_scalar-1048576,7,clang18_scalar,1048576,1280,335544320,730719015,2000108288,2000108288,1603873335,796930436,1603873348,730748011,730748011,1
r07-o03-clang18_auto-8388608,7,clang18_auto,8388608,160,335544320,2287001385,2634976128,2634976128,5019785394,786436991,5019785430,2287037300,2287037300,1
r07-o04-gcc13_scalar-1048576,7,gcc13_scalar,1048576,1280,335544320,761612137,2000108288,2000108288,1671679313,1677728284,1671679306,761639362,761639362,1
r07-o05-gcc13_auto-8388608,7,gcc13_auto,8388608,160,335544320,2513913839,2634976128,2634976128,5517837468,964692624,5517837468,2513948951,2513948951,1
r07-o06-gcc13_scalar-262144,7,gcc13_scalar,262144,5120,335544320,489242785,1812397056,1812397056,1073850901,1677747484,1073850910,489270706,489270706,1
r07-o07-gcc13_auto-32768,7,gcc13_auto,32768,40960,335544320,251989741,3633848320,3633848320,553100118,965304624,553100108,252017706,252017706,1
r07-o08-clang18_scalar-536870912,7,clang18_scalar,536870912,3,402653184,10752979691,1543198232,1543198232,23601903558,956302495,23601903556,10753013810,10753013810,1
r07-o09-clang18_scalar-8388608,7,clang18_scalar,8388608,160,335544320,2371874232,2634976128,2634976128,5206073010,796920356,5206073026,2371908560,2371908560,1
r07-o10-gcc13_auto-262144,7,gcc13_auto,262144,5120,335544320,433255353,1812397056,1812397056,950963462,964767024,950963464,433282709,433282709,1
r07-o11-gcc13_auto-36864,7,gcc13_auto,36864,36409,335545344,263668440,3368420452,3368420452,578733903,965239303,578733914,263695322,263695322,1
r07-o12-clang18_auto-1048576,7,clang18_auto,1048576,1280,335544320,717747184,2000108288,2000108288,1575401783,786463871,1575401784,717777373,717777373,1
r07-o13-clang18_auto-536870912,7,clang18_auto,536870912,3,402653184,10707723925,1543198232,1543198232,23502571039,943719623,23502571026,10707759441,10707759441,1
r07-o14-clang18_auto-6291456,7,clang18_auto,6291456,214,336592896,1766598532,196891892,196891892,3877543625,788895887,3877543604,1766632394,1766632394,1
r07-o15-gcc13_scalar-36864,7,gcc13_scalar,36864,36409,335545344,288127406,3368420452,3368420452,632419752,1677909049,632419744,288154776,288154776,1
r07-o16-gcc13_scalar-536870912,7,gcc13_scalar,536870912,3,402653184,10526884963,1543198232,1543198232,23105642437,2013266219,23105642450,10526917820,10526917820,1
r07-o17-clang18_scalar-36864,7,clang18_scalar,36864,36409,335545344,258095753,3368420452,3368420452,566504057,797249029,566504048,258123253,258123253,1
r07-o18-gcc13_auto-536870912,7,gcc13_auto,536870912,3,402653184,10680244166,1543198232,1543198232,23442253313,1157628253,23442253296,10680279579,10680279579,1
r07-o19-gcc13_scalar-8388608,7,gcc13_scalar,8388608,160,335544320,2474289491,2634976128,2634976128,5430865123,1677722684,5430865110,2474322629,2474322629,1
r07-o20-gcc13_scalar-6291456,7,gcc13_scalar,6291456,214,336592896,2562474371,196891892,196891892,5624423048,1682965834,5624423024,2562507795,2562507795,1
r07-o21-clang18_scalar-32768,7,clang18_scalar,32768,40960,335544320,251016405,3633848320,3633848320,550965498,797287556,550965514,251044889,251044889,1
r07-o22-clang18_auto-32768,7,clang18_auto,32768,40960,335544320,266777039,3633848320,3633848320,585559426,787416191,585559414,266806729,266806729,1
r07-o23-clang18_scalar-6291456,7,clang18_scalar,6291456,214,336592896,2175245576,196891892,196891892,4774490573,799411210,4774490556,2175280092,2175280092,1
r07-o24-clang18_auto-36864,7,clang18_auto,36864,36409,335545344,277904266,3368420452,3368420452,609982915,787309367,609982912,277933442,277933442,1
r07-o25-clang18_auto-262144,7,clang18_auto,262144,5120,335544320,427633360,1812397056,1812397056,938626174,786556031,938626172,427664049,427664049,1
r07-o26-gcc13_scalar-32768,7,gcc13_scalar,32768,40960,335544320,279807770,3633848320,3633848320,614158499,1677926684,614158512,279836647,279836647,1
r07-o27-gcc13_auto-6291456,7,gcc13_auto,6291456,214,336592896,1821569557,196891892,196891892,3998199179,967708090,3998199216,1821606249,1821606249,1
r07-o28-clang18_scalar-262144,7,clang18_scalar,262144,5120,335544320,469443238,1812397056,1812397056,1030394594,796964996,1030394618,469470812,469470812,1
r08-o01-clang18_auto-8388608,8,clang18_auto,8388608,160,335544320,2319071596,2634976128,2634976128,5090175803,786436991,5090175816,2319107501,2319107501,1
r08-o02-gcc13_auto-536870912,8,gcc13_auto,536870912,3,402653184,10633836344,1543198232,1543198232,23340391831,1157628253,23340391822,10633872017,10633872017,1
r08-o03-gcc13_auto-8388608,8,gcc13_auto,8388608,160,335544320,2329794418,2634976128,2634976128,5113710583,964692624,5113710580,2329829557,2329829557,1
r08-o04-gcc13_scalar-262144,8,gcc13_scalar,262144,5120,335544320,490522255,1812397056,1812397056,1076659171,1677747484,1076659166,490549559,490549559,1
r08-o05-gcc13_auto-1048576,8,gcc13_auto,1048576,1280,335544320,723304048,2000108288,2000108288,1587596512,964709424,1587596516,723332966,723332966,1
r08-o06-gcc13_auto-6291456,8,gcc13_auto,6291456,214,336592896,1692965843,196891892,196891892,3715924070,967708090,3715924080,1693000958,1693000958,1
r08-o07-clang18_scalar-1048576,8,clang18_scalar,1048576,1280,335544320,740049618,2000108288,2000108288,1624353611,796930436,1624353610,740079926,740079926,1
r08-o08-clang18_scalar-262144,8,clang18_scalar,262144,5120,335544320,477019507,1812397056,1812397056,1047023686,796964996,1047023670,477047416,477047416,1
r08-o09-gcc13_scalar-32768,8,gcc13_scalar,32768,40960,335544320,279541226,3633848320,3633848320,613573392,1677926684,613573378,279568199,279568199,1
r08-o10-clang18_scalar-6291456,8,clang18_scalar,6291456,214,336592896,1867708525,196891892,196891892,4099471340,799411210,4099471354,1867741103,1867741103,1
r08-o11-gcc13_auto-36864,8,gcc13_auto,36864,36409,335545344,263536435,3368420452,3368420452,578444419,965239303,578444416,263564242,263564242,1
r08-o12-clang18_auto-32768,8,clang18_auto,32768,40960,335544320,266743297,3633848320,3633848320,585484703,787416191,585484702,266770607,266770607,1
r08-o13-gcc13_scalar-536870912,8,gcc13_scalar,536870912,3,402653184,10527118729,1543198232,1543198232,23106155733,2013266219,23106155710,10527151836,10527151836,1
r08-o14-clang18_scalar-536870912,8,clang18_scalar,536870912,3,402653184,10606997988,1543198232,1543198232,23281486180,956302495,23281486184,10607032182,10607032182,1
r08-o15-gcc13_scalar-1048576,8,gcc13_scalar,1048576,1280,335544320,761960252,2000108288,2000108288,1672443102,1677728284,1672443058,761987924,761987924,1
r08-o16-clang18_scalar-36864,8,clang18_scalar,36864,36409,335545344,258061264,3368420452,3368420452,566428223,797249029,566428236,258089231,258089231,1
r08-o17-clang18_auto-1048576,8,clang18_auto,1048576,1280,335544320,711030204,2000108288,2000108288,1560657832,786463871,1560657846,711058980,711058980,1
r08-o18-gcc13_auto-32768,8,gcc13_auto,32768,40960,335544320,252039994,3633848320,3633848320,553210408,965304624,553210416,252068041,252068041,1
r08-o19-gcc13_auto-262144,8,gcc13_auto,262144,5120,335544320,436613371,1812397056,1812397056,958334365,964767024,958334366,436641553,436641553,1
r08-o20-clang18_auto-536870912,8,clang18_auto,536870912,3,402653184,11208515083,1543198232,1543198232,24601766514,943719623,24601766530,11208551005,11208551005,1
r08-o21-gcc13_scalar-6291456,8,gcc13_scalar,6291456,214,336592896,2144243381,196891892,196891892,4706440151,1682965834,4706440156,2144276741,2144276741,1
r08-o22-gcc13_scalar-36864,8,gcc13_scalar,36864,36409,335545344,288102384,3368420452,3368420452,632364377,1677909049,632364370,288129544,288129544,1
r08-o23-clang18_scalar-8388608,8,clang18_scalar,8388608,160,335544320,2395033553,2634976128,2634976128,5256905776,796920356,5256905764,2395066699,2395066699,1
r08-o24-clang18_auto-6291456,8,clang18_auto,6291456,214,336592896,1767623702,196891892,196891892,3879794397,788895887,3879794380,1767660522,1767660522,1
r08-o25-clang18_scalar-32768,8,clang18_scalar,32768,40960,335544320,250973578,3633848320,3633848320,550871981,797287556,550871970,251001803,251001803,1
r08-o26-gcc13_scalar-8388608,8,gcc13_scalar,8388608,160,335544320,2508256654,2634976128,2634976128,5505419340,1677722684,5505419304,2508290656,2508290656,1
r08-o27-clang18_auto-36864,8,clang18_auto,36864,36409,335545344,277959029,3368420452,3368420452,610103161,787309367,610103186,277987100,277987100,1
r08-o28-clang18_auto-262144,8,clang18_auto,262144,5120,335544320,430390031,1812397056,1812397056,944676302,786556031,944676304,430419246,430419246,1
r09-o01-clang18_auto-262144,9,clang18_auto,262144,5120,335544320,426682415,1812397056,1812397056,936538176,786556031,936538196,426711095,426711095,1
r09-o02-clang18_auto-6291456,9,clang18_auto,6291456,214,336592896,1762015645,196891892,196891892,3867484227,788895887,3867484214,1762050883,1762050883,1
r09-o03-gcc13_scalar-8388608,9,gcc13_scalar,8388608,160,335544320,2496383275,2634976128,2634976128,5479358078,1677722684,5479358082,2496415988,2496415988,1
r09-o04-gcc13_scalar-536870912,9,gcc13_scalar,536870912,3,402653184,10551051766,1543198232,1543198232,23158686370,2013266219,23158686364,10551084019,10551084019,1
r09-o05-clang18_scalar-1048576,9,clang18_scalar,1048576,1280,335544320,730535398,2000108288,2000108288,1603469771,796930436,1603469736,730564038,730564038,1
r09-o06-gcc13_auto-1048576,9,gcc13_auto,1048576,1280,335544320,729769306,2000108288,2000108288,1601786690,964709424,1601786670,729798082,729798082,1
r09-o07-clang18_scalar-8388608,9,clang18_scalar,8388608,160,335544320,2365155560,2634976128,2634976128,5191327281,796920356,5191327306,2365190360,2365190360,1
r09-o08-gcc13_auto-6291456,9,gcc13_auto,6291456,214,336592896,1783893651,196891892,196891892,3915503328,967708090,3915503328,1783927929,1783927929,1
r09-o09-gcc13_auto-36864,9,gcc13_auto,36864,36409,335545344,266117777,3368420452,3368420452,584109874,965239303,584109878,266143279,266143279,1
r09-o10-gcc13_auto-536870912,9,gcc13_auto,536870912,3,402653184,10615372279,1543198232,1543198232,23299811922,1157628255,23299811942,10615405708,10615405708,1
r09-o11-clang18_scalar-36864,9,clang18_scalar,36864,36409,335545344,258037406,3368420452,3368420452,566376241,797249029,566376228,258064814,258064814,1
r09-o12-clang18_scalar-262144,9,clang18_scalar,262144,5120,335544320,463013409,1812397056,1812397056,1016281882,796964996,1016281860,463041099,463041099,1
r09-o13-gcc13_scalar-32768,9,gcc13_scalar,32768,40960,335544320,279520103,3633848320,3633848320,613527195,1677926684,613527178,279547278,279547278,1
r09-o14-gcc13_scalar-6291456,9,gcc13_scalar,6291456,214,336592896,2118054780,196891892,196891892,4648958196,1682965834,4648958182,2118087360,2118087360,1
r09-o15-gcc13_scalar-36864,9,gcc13_scalar,36864,36409,335545344,288001370,3368420452,3368420452,632143153,1677909049,632143160,288029167,288029167,1
r09-o16-clang18_scalar-6291456,9,clang18_scalar,6291456,214,336592896,1847160148,196891892,196891892,4054369371,799411210,4054369330,1847193587,1847193587,1
r09-o17-clang18_scalar-536870912,9,clang18_scalar,536870912,3,402653184,11214866796,1543198232,1543198232,24615707763,956302495,24615707754,11214900394,11214900394,1
r09-o18-clang18_auto-1048576,9,clang18_auto,1048576,1280,335544320,710913410,2000108288,2000108288,1560402160,786463871,1560402140,710942666,710942666,1
r09-o19-clang18_auto-536870912,9,clang18_auto,536870912,3,402653184,10507849573,1543198232,1543198232,23063863715,943719623,23063863724,10507885282,10507885282,1
r09-o20-gcc13_scalar-1048576,9,gcc13_scalar,1048576,1280,335544320,780594889,2000108288,2000108288,1713344897,1677728284,1713344930,780623646,780623646,1
r09-o21-clang18_auto-8388608,9,clang18_auto,8388608,160,335544320,2312113918,2634976128,2634976128,5074904735,786436991,5074904736,2312150704,2312150704,1
r09-o22-clang18_auto-36864,9,clang18_auto,36864,36409,335545344,277839094,3368420452,3368420452,609838968,787309367,609838944,277866819,277866819,1
r09-o23-clang18_scalar-32768,9,clang18_scalar,32768,40960,335544320,250942881,3633848320,3633848320,550804150,797287556,550804144,250970646,250970646,1
r09-o24-gcc13_auto-8388608,9,gcc13_auto,8388608,160,335544320,2354987973,2634976128,2634976128,5169008929,964692624,5169008922,2355023456,2355023456,1
r09-o25-gcc13_auto-262144,9,gcc13_auto,262144,5120,335544320,429759117,1812397056,1812397056,943289073,964767024,943289072,429786116,429786116,1
r09-o26-clang18_auto-32768,9,clang18_auto,32768,40960,335544320,266755824,3633848320,3633848320,585512798,787416191,585512818,266783801,266783801,1
r09-o27-gcc13_auto-32768,9,gcc13_auto,32768,40960,335544320,251957438,3633848320,3633848320,553029422,965304624,553029444,251984418,251984418,1
r09-o28-gcc13_scalar-262144,9,gcc13_scalar,262144,5120,335544320,494029264,1812397056,1812397056,1084356831,1677747484,1084356834,494055883,494055883,1
r10-o01-clang18_auto-262144,10,clang18_auto,262144,5120,335544320,435397934,1812397056,1812397056,955668103,786556031,955668120,435425321,435425321,1
r10-o02-clang18_scalar-6291456,10,clang18_scalar,6291456,214,336592896,1915608387,196891892,196891892,4204607394,799411210,4204607440,1915641300,1915641300,1
r10-o03-gcc13_scalar-1048576,10,gcc13_scalar,1048576,1280,335544320,764263869,2000108288,2000108288,1677499644,1677728284,1677499626,764292797,764292797,1
r10-o04-gcc13_auto-262144,10,gcc13_auto,262144,5120,335544320,431143166,1812397056,1812397056,946327427,964767024,946327448,431171407,431171407,1
r10-o05-clang18_auto-6291456,10,clang18_auto,6291456,214,336592896,1772523905,196891892,196891892,3890549560,788895887,3890549542,1772558404,1772558404,1
r10-o06-clang18_scalar-1048576,10,clang18_scalar,1048576,1280,335544320,739458917,2000108288,2000108288,1623056745,796930436,1623056776,739487762,739487762,1
r10-o07-gcc13_scalar-8388608,10,gcc13_scalar,8388608,160,335544320,2516537935,2634976128,2634976128,5523595989,1677722684,5523595968,2516571205,2516571205,1
r10-o08-clang18_scalar-36864,10,clang18_scalar,36864,36409,335545344,258051327,3368420452,3368420452,566406891,797249029,566406896,258079700,258079700,1
r10-o09-gcc13_auto-32768,10,gcc13_auto,32768,40960,335544320,251938080,3633848320,3633848320,552986841,965304624,552986808,251964644,251964644,1
r10-o10-gcc13_auto-1048576,10,gcc13_auto,1048576,1280,335544320,716451169,2000108288,2000108288,1572554836,964709424,1572554852,716479404,716479404,1
r10-o11-gcc13_auto-36864,10,gcc13_auto,36864,36409,335545344,263530466,3368420452,3368420452,578430864,965239303,578430864,263556178,263556178,1
r10-o12-clang18_auto-32768,10,clang18_auto,32768,40960,335544320,266691113,3633848320,3633848320,585370422,787416191,585370434,266718957,266718957,1
r10-o13-gcc13_auto-6291456,10,gcc13_auto,6291456,214,336592896,1725570073,196891892,196891892,3787488278,967708090,3787488320,1725606715,1725606715,1
r10-o14-gcc13_scalar-6291456,10,gcc13_scalar,6291456,214,336592896,2101044816,196891892,196891892,4611623008,1682965834,4611623016,2101077815,2101077815,1
r10-o15-clang18_scalar-262144,10,clang18_scalar,262144,5120,335544320,479607320,1812397056,1812397056,1052703799,796964996,1052703784,479635875,479635875,1
r10-o16-gcc13_scalar-36864,10,gcc13_scalar,36864,36409,335545344,288039763,3368420452,3368420452,632226973,1677909049,632226958,288066692,288066692,1
r10-o17-clang18_scalar-8388608,10,clang18_scalar,8388608,160,335544320,2386273404,2634976128,2634976128,5237678945,796920356,5237678952,2386306952,2386306952,1
r10-o18-clang18_auto-8388608,10,clang18_auto,8388608,160,335544320,2344913684,2634976128,2634976128,5146898668,786436991,5146898636,2344951935,2344951935,1
r10-o19-gcc13_auto-8388608,10,gcc13_auto,8388608,160,335544320,2345342669,2634976128,2634976128,5147837047,964692624,5147837068,2345379197,2345379197,1
r10-o20-gcc13_auto-536870912,10,gcc13_auto,536870912,3,402653184,10656941467,1543198232,1543198232,23391105490,1157628253,23391105474,10656977419,10656977419,1
r10-o21-gcc13_scalar-262144,10,gcc13_scalar,262144,5120,335544320,487378477,1812397056,1812397056,1069758800,1677747484,1069758800,487405062,487405062,1
r10-o22-clang18_auto-1048576,10,clang18_auto,1048576,1280,335544320,719510096,2000108288,2000108288,1579270748,786463871,1579270748,719538756,719538756,1
r10-o23-clang18_auto-36864,10,clang18_auto,36864,36409,335545344,277892497,3368420452,3368420452,609956922,787309367,609956886,277919005,277919005,1
r10-o24-clang18_scalar-536870912,10,clang18_scalar,536870912,3,402653184,10820355701,1543198232,1543198232,23749789871,956302495,23749789888,10820392411,10820392411,1
r10-o25-clang18_auto-536870912,10,clang18_auto,536870912,3,402653184,10497349488,1543198232,1543198232,23040817531,943719623,23040817536,10497387093,10497387093,1
r10-o26-gcc13_scalar-32768,10,gcc13_scalar,32768,40960,335544320,279687885,3633848320,3633848320,613895050,1677926684,613895062,279714590,279714590,1
r10-o27-gcc13_scalar-536870912,10,gcc13_scalar,536870912,3,402653184,10533219080,1543198232,1543198232,23119545632,2013266219,23119545614,10533252482,10533252482,1
r10-o28-clang18_scalar-32768,10,clang18_scalar,32768,40960,335544320,251029131,3633848320,3633848320,550993499,797287556,550993476,251056627,251056627,1
r11-o01-clang18_scalar-32768,11,clang18_scalar,32768,40960,335544320,250968914,3633848320,3633848320,550860905,797287556,550860904,250994378,250994378,1
r11-o02-clang18_auto-1048576,11,clang18_auto,1048576,1280,335544320,711061932,2000108288,2000108288,1560728168,786463871,1560728180,711091645,711091645,1
r11-o03-clang18_auto-32768,11,clang18_auto,32768,40960,335544320,266751876,3633848320,3633848320,585503925,787416191,585503930,266779945,266779945,1
r11-o04-clang18_auto-536870912,11,clang18_auto,536870912,3,402653184,10515543772,1543198232,1543198232,23080751886,943719623,23080751870,10515579910,10515579910,1
r11-o05-clang18_scalar-536870912,11,clang18_scalar,536870912,3,402653184,11169875224,1543198232,1543198232,24516955795,956302495,24516955804,11169910473,11169910473,1
r11-o06-clang18_auto-262144,11,clang18_auto,262144,5120,335544320,434572642,1812397056,1812397056,953857198,786556031,953857190,434604173,434604173,1
r11-o07-gcc13_auto-536870912,11,gcc13_auto,536870912,3,402653184,10626320018,1543198232,1543198232,23323894548,1157628253,23323894572,10626354058,10626354058,1
r11-o08-clang18_scalar-36864,11,clang18_scalar,36864,36409,335545344,258068699,3368420452,3368420452,566444535,797249029,566444538,258096736,258096736,1
r11-o09-clang18_scalar-8388608,11,clang18_scalar,8388608,160,335544320,2391146343,2634976128,2634976128,5248373987,796920356,5248373988,2391179751,2391179751,1
r11-o10-gcc13_scalar-32768,11,gcc13_scalar,32768,40960,335544320,279635385,3633848320,3633848320,613779993,1677926684,613780002,279662194,279662194,1
r11-o11-clang18_scalar-1048576,11,clang18_scalar,1048576,1280,335544320,730023681,2000108288,2000108288,1602347579,796930436,1602347604,730053371,730053371,1
r11-o12-gcc13_auto-36864,11,gcc13_auto,36864,36409,335545344,263619772,3368420452,3368420452,578627219,965239303,578627192,263647667,263647667,1
r11-o13-gcc13_auto-1048576,11,gcc13_auto,1048576,1280,335544320,720357527,2000108288,2000108288,1581128429,964709424,1581128428,720386245,720386245,1
r11-o14-clang18_auto-6291456,11,clang18_auto,6291456,214,336592896,1766621149,196891892,196891892,3877593351,788895887,3877593346,1766656843,1766656843,1
r11-o15-gcc13_scalar-1048576,11,gcc13_scalar,1048576,1280,335544320,763161300,2000108288,2000108288,1675079547,1677728284,1675079560,763189049,763189049,1
r11-o16-gcc13_scalar-8388608,11,gcc13_scalar,8388608,160,335544320,2511738324,2634976128,2634976128,5513061247,1677722684,5513061246,2511771176,2511771176,1
r11-o17-clang18_scalar-6291456,11,clang18_scalar,6291456,214,336592896,1904307347,196891892,196891892,4179802927,799411210,4179802902,1904341146,1904341146,1
r11-o18-gcc13_auto-262144,11,gcc13_auto,262144,5120,335544320,432231915,1812397056,1812397056,948717271,964767024,948717264,432259267,432259267,1
r11-o19-gcc13_scalar-6291456,11,gcc13_scalar,6291456,214,336592896,2120491752,196891892,196891892,4654307520,1682965834,4654307504,2120523769,2120523769,1
r11-o20-gcc13_auto-8388608,11,gcc13_auto,8388608,160,335544320,2339056763,2634976128,2634976128,5134040826,964692624,5134040846,2339092018,2339092018,1
r11-o21-gcc13_auto-32768,11,gcc13_auto,32768,40960,335544320,253927397,3633848320,3633848320,557353496,965304624,557353500,253954640,253954640,1
r11-o22-clang18_auto-8388608,11,clang18_auto,8388608,160,335544320,2313814374,2634976128,2634976128,5078636824,786436991,5078636838,2313850034,2313850034,1
r11-o23-gcc13_scalar-36864,11,gcc13_scalar,36864,36409,335545344,287980099,3368420452,3368420452,632096066,1677909049,632096102,288007306,288007306,1
r11-o24-gcc13_scalar-536870912,11,gcc13_scalar,536870912,3,402653184,10528317814,1543198232,1543198232,23108787493,2013266219,23108787482,10528351608,10528351608,1
r11-o25-gcc13_auto-6291456,11,gcc13_auto,6291456,214,336592896,1743035941,196891892,196891892,3825824007,967708090,3825824002,1743070430,1743070430,1
r11-o26-gcc13_scalar-262144,11,gcc13_scalar,262144,5120,335544320,486710153,1812397056,1812397056,1068292030,1677747484,1068292016,486737142,486737142,1
r11-o27-clang18_scalar-262144,11,clang18_scalar,262144,5120,335544320,487427457,1812397056,1812397056,1069868300,796964996,1069868338,487455205,487455205,1
r11-o28-clang18_auto-36864,11,clang18_auto,36864,36409,335545344,277854184,3368420452,3368420452,609872539,787309367,609872560,277881585,277881585,1
r12-o01-clang18_scalar-6291456,12,clang18_scalar,6291456,214,336592896,1887934005,196891892,196891892,4143865461,799411210,4143865440,1887967929,1887967929,1
r12-o02-gcc13_auto-32768,12,gcc13_auto,32768,40960,335544320,251905035,3633848320,3633848320,552914239,965304624,552914208,251930995,251930995,1
r12-o03-clang18_scalar-32768,12,clang18_scalar,32768,40960,335544320,250986792,3633848320,3633848320,550900633,797287556,550900614,251013552,251013552,1
r12-o04-clang18_scalar-36864,12,clang18_scalar,36864,36409,335545344,258143687,3368420452,3368420452,566609273,797249029,566609252,258169952,258169952,1
r12-o05-clang18_auto-1048576,12,clang18_auto,1048576,1280,335544320,725449638,2000108288,2000108288,1592307225,786463871,1592307244,725478417,725478417,1
r12-o06-clang18_scalar-262144,12,clang18_scalar,262144,5120,335544320,475717161,1812397056,1812397056,1044165556,796964996,1044165562,475745446,475745446,1
r12-o07-clang18_auto-262144,12,clang18_auto,262144,5120,335544320,427595558,1812397056,1812397056,938542238,786556031,938542242,427624263,427624263,1
r12-o08-clang18_auto-536870912,12,clang18_auto,536870912,3,402653184,11150337347,1543198232,1543198232,24464938959,943719674,24464939004,11146679311,11146679311,1
r12-o09-clang18_scalar-536870912,12,clang18_scalar,536870912,3,402653184,10570781878,1543198232,1543198232,23201994907,956302495,23201994926,10570816745,10570816745,1
r12-o10-clang18_scalar-1048576,12,clang18_scalar,1048576,1280,335544320,728903300,2000108288,2000108288,1599887930,796930436,1599887938,728932326,728932326,1
r12-o11-gcc13_auto-36864,12,gcc13_auto,36864,36409,335545344,263572952,3368420452,3368420452,578524368,965239303,578524342,263599621,263599621,1
r12-o12-gcc13_scalar-536870912,12,gcc13_scalar,536870912,3,402653184,10525400466,1543198232,1543198232,23102384339,2013266219,23102384338,10525434061,10525434061,1
r12-o13-gcc13_auto-1048576,12,gcc13_auto,1048576,1280,335544320,718342005,2000108288,2000108288,1576705059,964709424,1576705064,718371013,718371013,1
r12-o14-gcc13_auto-8388608,12,gcc13_auto,8388608,160,335544320,2327264362,2634976128,2634976128,5108157318,964692624,5108157296,2327299893,2327299893,1
r12-o15-gcc13_scalar-6291456,12,gcc13_scalar,6291456,214,336592896,2073471303,196891892,196891892,4551101439,1682965834,4551101456,2073504140,2073504140,1
r12-o16-clang18_auto-8388608,12,clang18_auto,8388608,160,335544320,2317451824,2634976128,2634976128,5086621117,786436991,5086621122,2317488095,2317488095,1
r12-o17-gcc13_auto-536870912,12,gcc13_auto,536870912,3,402653184,10627371563,1543198232,1543198232,23326202617,1157628253,23326202614,10627406808,10627406808,1
r12-o18-clang18_auto-32768,12,clang18_auto,32768,40960,335544320,266716373,3633848320,3633848320,585425717,787416191,585425742,266744304,266744304,1
r12-o19-gcc13_scalar-32768,12,gcc13_scalar,32768,40960,335544320,279425335,3633848320,3633848320,613318894,1677926684,613318860,279451303,279451303,1
r12-o20-gcc13_scalar-262144,12,gcc13_scalar,262144,5120,335544320,489192170,1812397056,1812397056,1073739852,1677747484,1073739854,489220099,489220099,1
r12-o21-clang18_auto-6291456,12,clang18_auto,6291456,214,336592896,1818566421,196891892,196891892,3991608756,788895887,3991608764,1818604373,1818604373,1
r12-o22-clang18_scalar-8388608,12,clang18_scalar,8388608,160,335544320,2379618974,2634976128,2634976128,5223072822,796920356,5223072822,2379653304,2379653304,1
r12-o23-gcc13_scalar-36864,12,gcc13_scalar,36864,36409,335545344,287767057,3368420452,3368420452,631628156,1677909049,631628162,287792455,287792455,1
r12-o24-gcc13_scalar-8388608,12,gcc13_scalar,8388608,160,335544320,2517968016,2634976128,2634976128,5526735323,1677722684,5526735324,2518001364,2518001364,1
r12-o25-gcc13_scalar-1048576,12,gcc13_scalar,1048576,1280,335544320,761748025,2000108288,2000108288,1671977771,1677728284,1671977758,761776716,761776716,1
r12-o26-gcc13_auto-262144,12,gcc13_auto,262144,5120,335544320,443962825,1812397056,1812397056,974465358,964767024,974465338,443989461,443989461,1
r12-o27-clang18_auto-36864,12,clang18_auto,36864,36409,335545344,277519397,3368420452,3368420452,609137764,787309367,609137760,277547032,277547032,1
r12-o28-gcc13_auto-6291456,12,gcc13_auto,6291456,214,336592896,1689887739,196891892,196891892,3709168495,967708090,3709168496,1689923660,1689923660,1
r13-o01-clang18_auto-36864,13,clang18_auto,36864,36409,335545344,277394576,3368420452,3368420452,608863329,787309367,608863288,277420826,277420826,1
r13-o02-clang18_auto-6291456,13,clang18_auto,6291456,214,336592896,1832688170,196891892,196891892,4022604717,788895887,4022604718,1832722680,1832722680,1
r13-o03-gcc13_scalar-32768,13,gcc13_scalar,32768,40960,335544320,279720020,3633848320,3633848320,613965750,1677926684,613965770,279748040,279748040,1
r13-o04-gcc13_scalar-8388608,13,gcc13_scalar,8388608,160,335544320,2993118648,2634976128,2634976128,6569651115,1677722684,6569651132,2993151332,2993151332,1
r13-o05-gcc13_auto-536870912,13,gcc13_auto,536870912,3,402653184,10626604735,1543198232,1543198232,23324519038,1157628253,23324519020,10626640698,10626640698,1
r13-o06-clang18_scalar-36864,13,clang18_scalar,36864,36409,335545344,258067223,3368420452,3368420452,566441141,797249029,566441106,258094286,258094286,1
r13-o07-clang18_scalar-32768,13,clang18_scalar,32768,40960,335544320,250981758,3633848320,3633848320,550889495,797287556,550889482,251009295,251009295,1
r13-o08-gcc13_scalar-1048576,13,gcc13_scalar,1048576,1280,335544320,765456990,2000108288,2000108288,1680118591,1677728284,1680118594,765484597,765484597,1
r13-o09-clang18_auto-32768,13,clang18_auto,32768,40960,335544320,266750195,3633848320,3633848320,585500248,787416191,585500278,266778121,266778121,1
r13-o10-gcc13_auto-6291456,13,gcc13_auto,6291456,214,336592896,1715622297,196891892,196891892,3765652909,967708090,3765652902,1715657009,1715657009,1
r13-o11-gcc13_auto-262144,13,gcc13_auto,262144,5120,335544320,444683489,1812397056,1812397056,976046970,964767024,976046962,444711050,444711050,1
r13-o12-clang18_scalar-8388608,13,clang18_scalar,8388608,160,335544320,2366017329,2634976128,2634976128,5193217887,796920356,5193217898,2366051657,2366051657,1
r13-o13-gcc13_scalar-536870912,13,gcc13_scalar,536870912,3,402653184,10541065307,1543198232,1543198232,23136766892,2013266219,23136766928,10541098226,10541098226,1
r13-o14-clang18_auto-1048576,13,clang18_auto,1048576,1280,335544320,711829585,2000108288,2000108288,1562412427,786463871,1562412434,711858224,711858224,1
